source_file,clock_time,time_ms,loadcell,grams,raw,scale,tare,throttle,battery_voltage
100-test-1.log,00:34:15.088,102477,2,8078.186,548077,51.957458,128355,0.99,0.66
100-test-1.log,00:34:15.088,102477,3,8449.441,0,51.957458,0,0.99,0.66
100-test-1.log,00:34:15.101,102491,1,8817.637,423479,51.957458,-34663,0.99,0.66
100-test-1.log,00:34:15.101,102491,2,8091.389,548763,51.957458,128355,0.99,0.66
100-test-1.log,00:34:15.101,102491,3,8454.513,0,51.957458,0,0.99,0.66
100-test-1.log,00:34:15.115,102504,1,8766.21,420807,51.957458,-34663,0.99,0.66
100-test-1.log,00:34:15.115,102504,2,8060.652,547166,51.957458,128355,0.99,0.66
100-test-1.log,00:34:15.115,102504,3,8413.432,0,51.957458,0,0.99,0.66
100-test-1.log,00:34:15.128,102517,1,8737.687,419325,51.957458,-34663,0.99,0.66
100-test-1.log,00:34:15.128,102517,2,8049.258,546574,51.957458,128355,0.99,0.66
100-test-1.log,00:34:15.128,102517,3,8393.473,0,51.957458,0,0.99,0.66
100-test-1.log,00:34:15.141,102530,1,8783.243,421692,51.957458,-34663,0.99,0.66
100-test-1.log,00:34:15.141,102530,2,8052.126,546723,51.957458,128355,0.99,0.66
100-test-1.log,00:34:15.141,102530,3,8417.685,0,51.957458,0,0.99,0.66
100-test-1.log,00:34:15.154,102543,1,8791.981,422146,51.957458,-34663,0.99,0.66
100-test-1.log,00:34:15.154,102543,2,8070.968,547702,51.957458,128355,0.99,0.66
100-test-1.log,00:34:15.154,102543,3,8431.475,0,51.957458,0,0.99,0.66
100-test-1.log,00:34:15.167,102557,1,8799.295,422526,51.957458,-34663,0.995,0.66
100-test-1.log,00:34:15.167,102557,2,8069.448,547623,51.957458,128355,0.995,0.66
100-test-1.log,00:34:15.167,102557,3,8434.371,0,51.957458,0,0.995,0.66
100-test-1.log,00:34:15.180,102570,1,8808.226,422990,51.957458,-34663,0.995,0.66
100-test-1.log,00:34:15.180,102570,2,8042.772,546237,51.957458,128355,0.995,0.66
100-test-1.log,00:34:15.180,102570,3,8425.499,0,51.957458,0,0.995,0.66
100-test-1.log,00:34:15.194,102583,1,8816.116,423400,51.957458,-34663,0.995,0.66
100-test-1.log,00:34:15.194,102583,2,8068.485,547573,51.957458,128355,0.995,0.66
100-test-1.log,00:34:15.194,102583,3,8442.301,0,51.957458,0,0.995,0.66
100-test-1.log,00:34:15.206,102596,1,8831.013,424174,51.957458,-34663,0.995,0.66
100-test-1.log,00:34:15.206,102596,2,8040.386,546113,51.957458,128355,0.995,0.66
100-test-1.log,00:34:15.206,102596,3,8435.699,0,51.957458,0,0.995,0.66
100-test-1.log,00:34:15.220,102609,1,8825.99,423913,51.957458,-34663,0.995,0.66
100-test-1.log,00:34:15.220,102609,2,8043.08,546253,51.957458,128355,0.995,0.66
100-test-1.log,00:34:15.220,102609,3,8434.535,0,51.957458,0,0.995,0.66
100-test-1.log,00:34:15.233,102623,1,8778.027,421421,51.957458,-34663,0.995,0.66
100-test-1.log,00:34:15.233,102623,2,8031.378,545645,51.957458,128355,0.995,0.66
100-test-1.log,00:34:15.233,102623,3,8404.703,0,51.957458,0,0.995,0.66
100-test-1.log,00:34:15.246,102636,1,8700.041,417369,51.957458,-34663,0.995,0.66
100-test-1.log,00:34:15.246,102636,2,8042.041,546199,51.957458,128355,0.995,0.66
100-test-1.log,00:34:15.246,102636,3,8371.041,0,51.957458,0,0.995,0.66
100-test-1.log,00:34:15.259,102649,1,8781.376,421595,51.957458,-34663,0.995,0.66
100-test-1.log,00:34:15.259,102649,2,8081.573,548253,51.957458,128355,0.995,0.66
100-test-1.log,00:34:15.259,102649,3,8431.475,0,51.957458,0,0.995,0.66
100-test-1.log,00:34:15.273,102662,1,8866.427,426014,51.957458,-34663,0.995,0.66
100-test-1.log,00:34:15.273,102662,2,8097.836,549098,51.957458,128355,0.995,0.66
100-test-1.log,00:34:15.273,102662,3,8482.132,0,51.957458,0,0.995,0.66
100-test-1.log,00:34:15.286,102675,1,8782.974,421678,51.957458,-34663,0.995,0.67
100-test-1.log,00:34:15.286,102675,2,8045.39,546373,51.957458,128355,0.995,0.67
100-test-1.log,00:34:15.286,102675,3,8414.182,0,51.957458,0,0.995,0.67
100-test-1.log,00:34:15.300,102689,1,8760.687,420520,51.957458,-34663,1.0,0.67
100-test-1.log,00:34:15.300,102689,2,8014.46,544766,51.957458,128355,1.0,0.67
100-test-1.log,00:34:15.300,102689,3,8387.573,0,51.957458,0,1.0,0.67
100-test-1.log,00:34:15.312,102702,1,8806.955,422924,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.312,102702,2,8076.146,547971,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.312,102702,3,8441.551,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.326,102715,1,8814.904,423337,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.326,102715,2,8117.545,550122,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.326,102715,3,8466.225,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.340,102728,1,8842.869,424790,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.340,102728,2,8138.523,551212,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.340,102728,3,8490.696,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.352,102741,1,8830.263,424135,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.352,102741,2,8130.709,550806,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.352,102741,3,8480.486,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.366,102755,1,8756.606,420308,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.366,102755,2,8045.12,546359,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.366,102755,3,8400.863,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.379,102768,1,8769.732,420990,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.379,102768,2,8052.357,546735,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.379,102768,3,8411.045,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.392,102781,1,8826.855,423958,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.392,102781,2,8114.773,549978,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.392,102781,3,8470.814,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.404,102794,1,8825.913,423909,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.404,102794,2,8190.027,553888,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.404,102794,3,8507.971,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.418,102807,1,8791.558,422124,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.418,102807,2,8171.204,552910,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.418,102807,3,8481.381,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.431,102821,1,8764.42,420714,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.431,102821,2,8122.106,550359,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.431,102821,3,8443.264,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.444,102834,1,8789.999,422043,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.444,102834,2,8149.706,551793,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.444,102834,3,8469.853,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.457,102847,1,8803.452,422742,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.457,102847,2,8159.945,552325,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.457,102847,3,8481.698,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.471,102860,1,8775.545,421292,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.471,102860,2,8141.276,551355,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.471,102860,3,8458.41,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.484,102874,1,8769.039,420954,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.484,102874,2,8082.112,548281,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.484,102874,3,8425.575,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.498,102887,1,8783.128,421686,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.498,102887,2,8080.515,548198,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.498,102887,3,8431.821,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.511,102900,1,8779.163,421480,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.511,102900,2,8068.986,547599,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.511,102900,3,8424.074,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.524,102913,1,8756.741,420315,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.524,102913,2,8078.956,548117,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.524,102913,3,8417.849,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.537,102926,1,8773.909,421207,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.537,102926,2,8096.874,549048,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.537,102926,3,8435.392,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.550,102940,1,8783.224,421691,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.550,102940,2,8099.819,549201,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.550,102940,3,8441.521,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.563,102953,1,8808.091,422983,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.563,102953,2,8097.278,549069,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.563,102953,3,8452.685,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.577,102966,1,8792.328,422164,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.577,102966,2,8101.994,549314,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.577,102966,3,8447.161,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.590,102979,1,8766.846,420840,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.590,102979,2,8110.404,549751,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.590,102979,3,8438.625,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.603,102992,1,8779.895,421518,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.603,102992,2,8111.001,549782,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.603,102992,3,8445.447,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.616,103006,1,8803.664,422753,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.616,103006,2,8121.471,550326,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.616,103006,3,8462.567,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.630,103019,1,8769.54,420980,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.630,103019,2,8096.951,549052,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.630,103019,3,8433.246,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.642,103032,1,8743.384,419621,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.642,103032,2,8087.251,548548,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.642,103032,3,8415.317,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.656,103045,1,8761.571,420566,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.656,103045,2,8100.724,549248,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.656,103045,3,8431.147,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.669,103058,1,8784.726,421769,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.669,103058,2,8116.178,550051,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.669,103058,3,8450.452,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.682,103072,1,8791.211,422106,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.682,103072,2,8098.799,549148,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.682,103072,3,8445.005,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.695,103085,1,8776.43,421338,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.695,103085,2,8078.821,548110,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.695,103085,3,8427.625,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.708,103098,1,8813.133,423245,51.957458,-34663,1.0,0.65
100-test-1.log,00:34:15.708,103098,2,8076.146,547971,51.957458,128355,1.0,0.65
100-test-1.log,00:34:15.708,103098,3,8444.639,0,51.957458,0,1.0,0.65
100-test-1.log,00:34:15.721,103111,1,8785.649,421817,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.721,103111,2,8090.234,548703,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.721,103111,3,8437.941,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.735,103125,1,8794.714,422288,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.735,103125,2,8069.505,547626,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.735,103125,3,8432.109,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.749,103138,1,8789.21,422002,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.749,103138,2,8056.572,546954,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.749,103138,3,8422.891,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.761,103151,1,8806.243,422887,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.761,103151,2,8081.997,548275,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.761,103151,3,8444.12,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.774,103164,1,8776.892,421362,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.774,103164,2,8074.221,547871,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.774,103164,3,8425.557,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.789,103177,1,8776.103,421321,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.789,103177,2,8059.69,547116,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.789,103177,3,8417.896,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.802,103191,1,8784.918,421779,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.802,103191,2,8067.1,547501,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.802,103191,3,8426.009,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.814,103204,1,8806.031,422876,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.814,103204,2,8085.057,548434,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.814,103204,3,8445.544,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.827,103217,1,8820.774,423642,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.827,103217,2,8113.85,549930,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.827,103217,3,8467.313,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.840,103230,1,8820.004,423602,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.840,103230,2,8112.213,549845,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.840,103230,3,8466.108,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.854,103243,1,8808.418,423000,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.854,103243,2,8073.394,547828,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.854,103243,3,8440.906,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.867,103257,1,8807.167,422935,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.867,103257,2,8073.201,547818,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.867,103257,3,8440.184,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.881,103270,1,8814.211,423301,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.881,103270,2,8065.656,547426,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.881,103270,3,8439.934,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.899,103283,1,8782.262,421641,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.899,103283,2,8094.526,548926,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.899,103283,3,8438.394,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.907,103296,1,8804.78,422811,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.907,103296,2,8108.845,549670,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.907,103296,3,8456.813,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.920,103309,1,8818.406,423519,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.920,103309,2,8125.975,550560,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.920,103309,3,8472.19,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.934,103323,1,8836.807,424475,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.934,103323,2,8111.829,549825,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.934,103323,3,8474.317,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.947,103336,1,8828.646,424051,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.947,103336,2,8092.852,548839,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.947,103336,3,8460.748,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.981,103349,1,8848.239,425069,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.981,103349,2,8103.784,549407,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.981,103349,3,8476.012,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.981,103362,1,8849.221,425120,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.981,103362,2,8113.464,549910,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.981,103362,3,8481.343,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.985,103375,1,8859.806,425670,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.985,103375,2,8102.744,549353,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.985,103375,3,8481.275,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:15.999,103389,1,8867.505,426070,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:15.999,103389,2,8115.293,550005,51.957458,128355,1.0,0.66
100-test-1.log,00:34:15.999,103389,3,8491.398,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:16.013,103402,1,8862.097,425789,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:16.013,103402,2,8084.652,548413,51.957458,128355,1.0,0.66
100-test-1.log,00:34:16.013,103402,3,8473.375,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:16.026,103415,1,8842.003,424745,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:16.026,103415,2,8065.291,547407,51.957458,128355,1.0,0.66
100-test-1.log,00:34:16.026,103415,3,8453.646,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:16.039,103428,1,8834.901,424376,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:16.039,103428,2,8080.36,548190,51.957458,128355,1.0,0.66
100-test-1.log,00:34:16.039,103428,3,8457.631,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:16.052,103441,1,8836.557,424462,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:16.052,103441,2,8066.561,547473,51.957458,128355,1.0,0.66
100-test-1.log,00:34:16.052,103441,3,8451.559,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:16.065,103455,1,8828.261,424031,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:16.065,103455,2,8060.017,547133,51.957458,128355,1.0,0.66
100-test-1.log,00:34:16.065,103455,3,8444.139,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:16.078,103468,1,8838.981,424588,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:16.078,103468,2,8058.439,547051,51.957458,128355,1.0,0.66
100-test-1.log,00:34:16.078,103468,3,8448.71,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:16.092,103481,1,8829.743,424108,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:16.092,103481,2,8059.594,547111,51.957458,128355,1.0,0.66
100-test-1.log,00:34:16.092,103481,3,8444.668,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:16.105,103494,1,8828.126,424024,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:16.105,103494,2,8059.94,547129,51.957458,128355,1.0,0.66
100-test-1.log,00:34:16.105,103494,3,8444.033,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:16.119,103508,1,8806.686,422910,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:16.119,103508,2,8066.484,547469,51.957458,128355,1.0,0.66
100-test-1.log,00:34:16.119,103508,3,8436.585,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:16.132,103521,1,8800.758,422602,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:16.132,103521,2,8045.351,546371,51.957458,128355,1.0,0.66
100-test-1.log,00:34:16.132,103521,3,8423.055,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:16.145,103534,1,8783.667,421714,51.957458,-34663,1.0,0.65
100-test-1.log,00:34:16.145,103534,2,8037.287,545952,51.957458,128355,1.0,0.65
100-test-1.log,00:34:16.145,103534,3,8410.477,0,51.957458,0,1.0,0.65
100-test-1.log,00:34:16.158,103547,1,8774.371,421231,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:16.158,103547,2,8050.086,546617,51.957458,128355,1.0,0.66
100-test-1.log,00:34:16.158,103547,3,8412.229,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:16.171,103560,1,8792.251,422160,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:16.171,103560,2,8031.167,545634,51.957458,128355,1.0,0.66
100-test-1.log,00:34:16.171,103560,3,8411.709,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:16.184,103574,1,8798.198,422469,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:16.184,103574,2,8027.086,545422,51.957458,128355,1.0,0.66
100-test-1.log,00:34:16.184,103574,3,8412.643,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:16.197,103587,1,8783.013,421680,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:16.197,103587,2,8022.775,545198,51.957458,128355,1.0,0.66
100-test-1.log,00:34:16.197,103587,3,8402.894,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:16.211,103600,1,8769.521,420979,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:16.211,103600,2,7999.544,543991,51.957458,128355,1.0,0.66
100-test-1.log,00:34:16.211,103600,3,8384.532,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:16.224,103613,1,8743.48,419626,51.957458,-34663,1.0,0.65
100-test-1.log,00:34:16.224,103613,2,7960.667,541971,51.957458,128355,1.0,0.65
100-test-1.log,00:34:16.224,103613,3,8352.073,0,51.957458,0,1.0,0.65
100-test-1.log,00:34:16.237,103626,1,8753.565,420150,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:16.237,103626,2,7962.129,542047,51.957458,128355,1.0,0.66
100-test-1.log,00:34:16.237,103626,3,8357.848,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:16.250,103640,1,8750.37,419984,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:16.250,103640,2,7979.759,542963,51.957458,128355,1.0,0.66
100-test-1.log,00:34:16.250,103640,3,8365.064,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:16.263,103653,1,8740.728,419483,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:16.263,103653,2,7999.294,543978,51.957458,128355,1.0,0.66
100-test-1.log,00:34:16.263,103653,3,8370.011,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:16.278,103666,1,8763.554,420669,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:16.278,103666,2,7993.078,543655,51.957458,128355,1.0,0.66
100-test-1.log,00:34:16.278,103666,3,8378.315,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:16.290,103679,1,8751.718,420054,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:16.290,103679,2,7979.759,542963,51.957458,128355,1.0,0.66
100-test-1.log,00:34:16.290,103679,3,8365.738,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:16.303,103692,1,8741.825,419540,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:16.303,103692,2,7984.744,543222,51.957458,128355,1.0,0.66
100-test-1.log,00:34:16.303,103692,3,8363.285,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:16.316,103706,1,8732.855,419074,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:16.316,103706,2,7987.612,543371,51.957458,128355,1.0,0.66
100-test-1.log,00:34:16.316,103706,3,8360.233,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:16.330,103719,1,8724.965,418664,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:16.330,103719,2,8004.606,544254,51.957458,128355,1.0,0.66
100-test-1.log,00:34:16.330,103719,3,8364.785,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:16.343,103732,1,8771.618,421088,51.957458,-34663,1.0,0.65
100-test-1.log,00:34:16.343,103732,2,8005.934,544323,51.957458,128355,1.0,0.65
100-test-1.log,00:34:16.343,103732,3,8388.776,0,51.957458,0,1.0,0.65
100-test-1.log,00:34:16.356,103745,1,8759.531,420460,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:16.356,103745,2,8007.628,544411,51.957458,128355,1.0,0.66
100-test-1.log,00:34:16.356,103745,3,8383.58,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:16.369,103758,1,8759.32,420449,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:16.369,103758,2,7996.792,543848,51.957458,128355,1.0,0.66
100-test-1.log,00:34:16.369,103758,3,8378.057,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:16.382,103772,1,8752.603,420100,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:16.382,103772,2,7998.736,543949,51.957458,128355,1.0,0.66
100-test-1.log,00:34:16.382,103772,3,8375.67,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:16.396,103785,1,8756.799,420318,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:16.396,103785,2,7967.557,542329,51.957458,128355,1.0,0.66
100-test-1.log,00:34:16.396,103785,3,8362.178,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:16.409,103798,1,8719.519,418381,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:16.409,103798,2,7920.788,539899,51.957458,128355,1.0,0.66
100-test-1.log,00:34:16.409,103798,3,8320.153,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:16.422,103811,1,8644.649,414491,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:16.422,103811,2,7915.822,539641,51.957458,128355,1.0,0.66
100-test-1.log,00:34:16.422,103811,3,8280.236,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:16.435,103824,1,8654.619,415009,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:16.435,103824,2,7901.984,538922,51.957458,128355,1.0,0.66
100-test-1.log,00:34:16.435,103824,3,8278.302,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:16.448,103838,1,8611.699,412779,51.957458,-34663,1.0,0.66
100-test-1.log,00:34:16.448,103838,2,7889.069,538251,51.957458,128355,1.0,0.66
100-test-1.log,00:34:16.448,103838,3,8250.385,0,51.957458,0,1.0,0.66
100-test-1.log,00:34:16.461,103851,1,8595.436,411934,51.957458,-34663,1.0,0.65
